Time,ECG
12.08,0.0
12.082,-1.0
12.084,-1.0
12.086,-0.6
12.088000000000001,0.3
12.09,-0.3
12.092,0.3
12.094,0.5
12.096,0.0
12.098,-0.5
12.1,-0.5
12.102,-1.2
12.104000000000001,-0.7
12.106,-0.2
12.108,0.3
12.11,0.2
12.112,0.4
12.114,0.6
12.116,0.3
12.118,-0.1
12.120000000000001,0.2
12.122,0.0
12.124,-0.7
12.126,0.0
12.128,0.3
12.13,-0.1
12.132,0.1
12.134,-0.2
12.136000000000001,-0.2
12.138,-0.1
12.14,-0.2
12.142,-0.3
12.144,-0.1
12.146,0.4
12.148,1.0
12.15,0.5
12.152000000000001,0.9
12.154,0.2
12.156,0.1
12.158,-0.3
12.16,-0.3
12.162,-0.7
12.164,-0.3
12.166,-0.3
12.168000000000001,-0.1
12.17,0.8
12.172,1.1
12.174,0.8
12.176,-0.5
12.178,-0.6
12.18,0.4
12.182,-0.3
12.184000000000001,0.5
12.186,1.3
12.188,1.1
12.19,1.0
12.192,1.5
12.194,1.1
12.196,1.0
12.198,0.6
12.200000000000001,0.6
12.202,0.6
12.204,0.6
12.206,0.7
12.208,1.1
12.21,1.0
12.212,1.5
12.214,1.7
12.216000000000001,1.6
12.218,1.0
12.22,0.5
12.222,0.1
12.224,0.8
12.226,0.9
12.228,0.0
12.23,0.7
12.232000000000001,0.9
12.234,1.1
12.236,0.6
12.238,0.4
12.24,0.3
12.242,0.0
12.244,0.1
12.246,0.4
12.248000000000001,-0.1
12.25,0.1
12.252,-0.3
12.254,-0.2
12.256,-0.5
12.258000000000001,-0.3
12.26,-0.9
12.262,-0.6
12.264000000000001,-0.1
12.266,-0.1
12.268,-0.2
12.27,0.0
12.272,0.1
12.274000000000001,0.1
12.276,-0.1
12.278,-0.7
12.280000000000001,-0.6
12.282,-0.6
12.284,-0.6
12.286,0.0
12.288,-0.6
12.290000000000001,0.3
12.292,-0.5
12.294,-0.2
12.296,-0.4
12.298,-0.3
12.3,-0.8
12.302,-0.8
12.304,-0.4
12.306000000000001,-0.4
12.308,-0.4
12.31,-0.1
12.312,-0.5
12.314,-1.1
12.316,-1.5
12.318,-1.4
12.32,-2.2
12.322000000000001,-2.1
12.324,-1.8
12.326,-1.3
12.328,-0.6
12.33,1.9
12.332,3.7
12.334,5.5
12.336,6.5
12.338000000000001,8.4
12.34,9.0
12.342,9.3
12.344,9.1
12.346,8.2
12.348,6.1
12.35,6.5
12.352,6.5
12.354000000000001,5.5
12.356,2.9
12.358,1.7
12.36,-1.9
12.362,-3.5
12.364,-3.4
12.366,-3.2
12.368,-3.0
12.370000000000001,-2.4
12.372,-2.6
12.374,-2.7
12.376,-2.3
12.378,-0.8
12.38,-1.8
12.382,-1.2
12.384,-0.4
12.386000000000001,-0.4
12.388,-0.4
12.39,0.0
12.392,0.2
12.394,0.3
12.396,0.2
12.398,0.3
12.4,-0.6
12.402000000000001,-0.6
12.404,-0.5
12.406,0.4
12.408,0.3
12.41,0.9
12.412,0.6
12.414,0.5
12.416,0.4
12.418000000000001,0.7
12.42,0.2
12.422,0.7
12.424,0.7
12.426,0.2
12.428,0.3
12.43,1.0
12.432,0.4
12.434000000000001,0.2
12.436,0.3
12.438,0.7
12.44,0.2
12.442,0.2
12.444,0.8
12.446,0.8
12.448,0.9
12.450000000000001,1.0
12.452,0.9
12.454,0.5
12.456,0.9
12.458,0.8
12.46,-0.2
12.462,-0.2
12.464,0.3
12.466000000000001,0.8
12.468,0.7
12.47,2.0
12.472,2.0
12.474,1.3
12.476,1.4
12.478,1.2
12.48,0.7
12.482000000000001,0.7
12.484,0.8
12.486,1.0
12.488,1.1
12.49,1.7
12.492,1.1
12.494,1.7
12.496,1.9
12.498000000000001,0.9
12.5,0.8
12.502,0.6
12.504,1.4
12.506,1.4
12.508000000000001,2.0
12.51,1.9
12.512,1.9
12.514000000000001,2.0
12.516,2.1
12.518,1.8
12.52,1.8
12.522,2.1
12.524000000000001,1.8
12.526,1.9
12.528,2.6
12.530000000000001,2.3
12.532,2.3
12.534,2.2
12.536,2.4
12.538,2.1
12.540000000000001,2.4
12.542,2.5
12.544,3.2
12.546,3.0
12.548,3.6
12.55,3.8
12.552,3.2
12.554,3.3
12.556000000000001,3.6
12.558,3.2
12.56,3.3
12.562,3.7
12.564,4.8
12.566,5.0
12.568,5.0
12.57,4.8
12.572000000000001,4.7
12.574,4.7
12.576,4.4
12.578,4.5
12.58,4.5
12.582,4.7
12.584,4.9
12.586,4.9
12.588000000000001,6.1
12.59,5.6
12.592,5.4
12.594,5.5
12.596,4.7
12.598,3.9
12.6,4.6
12.602,4.6
12.604000000000001,5.1
12.606,5.1
12.608,5.8
12.61,5.2
12.612,4.9
12.614,4.1
12.616,3.3
12.618,2.6
12.620000000000001,2.6
12.622,2.4
12.624,2.7
12.626,2.1
12.628,2.8
12.63,2.4
12.632,2.7
12.634,2.4
12.636000000000001,2.2
12.638,1.1
12.64,0.8
12.642,0.8
12.644,1.0
12.646,0.5
12.648,1.3
12.65,1.6
12.652000000000001,1.2
12.654,0.7
12.656,1.2
12.658,0.2
12.66,-0.3
12.662,0.1
12.664,0.2
12.666,-0.4
12.668000000000001,0.2
12.67,0.5
12.672,0.5
12.674,0.3
12.676,0.4
12.678,-0.4
12.68,0.0
12.682,0.1
12.684000000000001,0.0
12.686,-0.7
12.688,0.7
12.69,0.2
12.692,0.2
12.694,0.2
12.696,1.1
12.698,0.5
12.700000000000001,-0.3
12.702,-0.6
12.704,-0.6
12.706,-0.6
12.708,-0.1
12.71,-0.1
12.712,-0.4
12.714,-0.4
12.716000000000001,0.0
12.718,-0.6
12.72,0.1
12.722,0.1
12.724,0.6
12.726,0.1
12.728,0.4
12.73,-0.1
12.732000000000001,-0.1
12.734,0.0
12.736,0.0
12.738,-0.7
12.74,-0.2
12.742,0.4
12.744,0.4
12.746,0.1
12.748000000000001,-0.1
12.75,0.0
12.752,0.3
12.754,-0.2
12.756,-0.2
12.758000000000001,-0.2
12.76,-0.1
12.762,0.4
12.764000000000001,1.2
12.766,0.9
12.768,0.9
12.77,0.2
12.772,0.3
12.774000000000001,0.0
12.776,0.0
12.778,-0.1
12.780000000000001,-0.2
12.782,0.3
12.784,0.5
12.786,0.5
12.788,0.5
12.790000000000001,0.6
12.792,0.1
12.794,0.4
12.796000000000001,0.5
12.798,-0.1
12.8,-0.1
12.802,0.4
12.804,0.3
12.806000000000001,1.0
12.808,1.0
12.81,0.6
12.812,0.3
12.814,-0.3
12.816,-0.5
12.818,-0.2
12.82,0.2
12.822000000000001,0.0
12.824,-0.1
12.826,0.7
12.828,0.6
12.83,0.5
12.832,0.4
12.834,0.2
12.836,0.1
12.838000000000001,-0.1
12.84,-0.1
12.842,0.5
12.844,0.4
12.846,0.8
12.848,0.4
12.85,0.2
12.852,0.4
12.854000000000001,0.4
12.856,0.0
12.858,-0.1
12.86,-0.1
12.862,0.2
12.864,0.1
12.866,0.2
12.868,0.2
12.870000000000001,-0.3
12.872,-0.6
12.874,0.0
12.876,-0.3
12.878,0.0
12.88,0.1
12.882,0.4
12.884,0.1
12.886000000000001,0.4
12.888,0.4
12.89,0.0
12.892,-0.7
12.894,0.0
12.896,-0.3
12.898,-0.3
12.9,0.0
12.902000000000001,0.0
12.904,0.0
12.906,0.9
12.908,0.7
12.91,0.6
12.912,0.3
12.914,0.4
12.916,-0.6
12.918000000000001,-0.6
12.92,-0.2
12.922,-0.2
12.924,-0.2
12.926,0.6
12.928,0.0
12.93,0.1
12.932,0.1
12.934000000000001,0.2
12.936,0.2
12.938,-0.3
12.94,0.1
12.942,0.7
12.944,0.2
12.946,0.8
12.948,0.5
12.950000000000001,0.2
12.952,-0.4
12.954,0.3
12.956,-0.8
12.958,-0.5
12.96,-0.1
12.962,0.6
12.964,0.5
12.966000000000001,0.7
12.968,0.2
12.97,0.2
12.972,0.1
12.974,0.3
12.976,-0.1
12.978,-0.2
12.98,0.3
12.982000000000001,0.3
12.984,0.6
12.986,1.0
12.988,0.6
12.99,0.1
12.992,0.4
12.994,0.7
12.996,0.2
12.998000000000001,0.8
13.0,1.1
13.002,1.2
13.004,0.7
13.006,1.2
13.008000000000001,1.4
13.01,1.1
13.012,0.3
13.014000000000001,1.2
13.016,0.0
13.018,0.4
13.02,0.6
13.022,0.7
13.024000000000001,0.8
13.026,1.2
13.028,0.5
13.030000000000001,0.5
13.032,1.0
13.034,0.7
13.036,0.3
13.038,0.3
13.040000000000001,0.3
13.042,0.1
13.044,0.5
13.046000000000001,0.7
13.048,0.0
13.05,-0.8
13.052,-0.1
13.054,-0.1
13.056000000000001,0.0
13.058,-0.6
13.06,0.0
13.062,0.0
13.064,0.1
13.066,0.1
13.068,-0.1
13.07,-0.1
13.072000000000001,-0.2
13.074,-0.3
13.076,-0.6
13.078,-0.6
13.08,-0.2
13.082,-0.3
13.084,0.2
13.086,0.5
13.088000000000001,-0.5
13.09,-0.5
13.092,-0.5
13.094,-0.5
13.096,-0.2
13.098,-0.2
13.1,0.1
13.102,0.0
13.104000000000001,0.1
13.106,0.1
13.108,-0.2
13.11,-0.4
13.112,-0.9
13.114,-1.5
13.116,-1.3
13.118,-0.9
13.120000000000001,-1.1
13.122,-1.4
13.124,-1.3
13.126,-1.5
13.128,-0.5
13.13,0.0
13.132,0.8
13.134,2.0
13.136000000000001,3.8
13.138,4.7
13.14,6.6
13.142,9.0
13.144,9.8
13.146,9.2
13.148,8.5
13.15,6.3
13.152000000000001,6.0
13.154,5.2
13.156,4.7
13.158,3.1
13.16,2.4
13.162,-0.7
13.164,-1.8
13.166,-2.4
13.168000000000001,-2.6
13.17,-3.3
13.172,-3.1
13.174,-3.7
13.176,-3.7
13.178,-2.9
13.18,-2.2
13.182,-1.7
13.184000000000001,-1.0
13.186,-0.8
13.188,-0.5
13.19,-1.1
13.192,-0.2
13.194,-0.8
13.196,-0.4
13.198,-0.2
13.200000000000001,-0.3
13.202,-0.4
13.204,0.5
13.206,0.5
13.208,0.1
13.21,-0.1
13.212,0.2
13.214,-0.8
13.216000000000001,-0.2
13.218,-0.4
13.22,-0.1
13.222,0.2
13.224,1.0
13.226,0.9
13.228,0.8
13.23,0.5
13.232000000000001,0.5
13.234,-0.2
13.236,-0.1
13.238,0.4
13.24,0.8
13.242,0.3
13.244,0.9
13.246,1.0
13.248000000000001,1.0
13.25,0.8
13.252,1.1
13.254,-0.2
13.256,0.4
13.258000000000001,0.8
13.26,1.4
13.262,0.8
13.264000000000001,1.1
13.266,1.5
13.268,1.1
13.27,1.1
13.272,1.4
13.274000000000001,0.4
13.276,0.5
13.278,0.6
13.280000000000001,1.4
13.282,1.4
13.284,1.8
13.286,1.9
13.288,2.2
13.290000000000001,1.6
13.292,1.1
13.294,0.5
13.296000000000001,0.7
13.298,1.5
13.3,2.1
13.302,1.9
13.304,2.6
13.306000000000001,2.2
13.308,2.1
13.31,1.9
13.312000000000001,1.9
13.314,1.4
13.316,1.9
13.318,2.1
13.32,2.4
13.322000000000001,2.1
13.324,2.2
13.326,2.3
13.328,2.0
13.33,2.2
13.332,2.3
13.334,1.3
13.336,2.5
13.338000000000001,2.8
13.34,2.6
13.342,3.3
13.344,4.0
13.346,3.6
13.348,3.5
13.35,3.5
13.352,3.5
13.354000000000001,3.5
13.356,3.9
13.358,3.9
13.36,3.9
13.362,4.1
13.364,4.2
13.366,4.5
13.368,4.4
13.370000000000001,4.8
13.372,4.8
13.374,4.9
13.376,4.9
13.378,4.9
13.38,5.0
13.382,4.4
13.384,5.0
13.386000000000001,5.3
13.388,5.3
13.39,5.3
13.392,4.5
13.394,4.5
13.396,4.7
13.398,5.6
13.4,5.7
13.402000000000001,5.7
13.404,5.0
13.406,4.9
13.408,4.9
13.41,4.6
13.412,4.8
13.414,4.4
13.416,4.0
13.418000000000001,4.3
13.42,3.8
13.422,4.4
13.424,3.7
13.426,2.8
13.428,2.7
13.43,3.2
13.432,2.7
13.434000000000001,2.3
13.436,2.5
13.438,1.9
13.44,1.6
13.442,2.3
13.444,1.2
13.446,1.1
13.448,1.0
13.450000000000001,0.6
13.452,0.4
13.454,0.5
13.456,0.5
13.458,0.6
13.46,0.4
13.462,0.5
13.464,0.1
13.466000000000001,0.2
13.468,0.1
13.47,0.3
13.472,-0.8
13.474,-0.4
13.476,-0.1
13.478,0.9
13.48,-0.1
13.482000000000001,0.8
13.484,0.7
13.486,-0.1
13.488,-0.1
13.49,-0.1
13.492,-0.1
13.494,-0.1
13.496,0.2
13.498000000000001,0.1
13.5,0.3
13.502,0.7
13.504,0.1
13.506,-0.2
13.508000000000001,-0.6
13.51,-0.1
13.512,-0.5
13.514000000000001,-0.4
13.516,-0.4
13.518,-0.2
13.52,-0.6
13.522,-0.2
13.524000000000001,-0.1
13.526,-0.1
13.528,-0.4
13.530000000000001,-0.4
13.532,-1.1
13.534,-0.8
13.536,-0.8
13.538,-0.1
13.540000000000001,-0.8
13.542,-0.1
13.544,-0.2
13.546000000000001,-0.3
13.548,-0.5
13.55,-0.4
13.552,-0.5
13.554,-0.5
13.556000000000001,-0.1
13.558,0.0
13.56,-0.4
13.562000000000001,-0.1
13.564,0.0
13.566,-0.2
13.568,0.0
13.57,0.0
13.572000000000001,0.0
13.574,-0.3
13.576,-0.3
13.578,0.0
13.58,0.0
13.582,0.0
13.584,0.0
13.586,-1.0
13.588000000000001,-1.0
13.59,-0.4
13.592,-0.6
13.594,-0.4
13.596,-0.3
13.598,0.6
13.6,0.4
13.602,0.5
13.604000000000001,0.7
13.606,0.1
13.608,-0.3
13.61,-0.3
13.612,0.0
13.614,0.0
13.616,0.1
13.618,0.0
13.620000000000001,0.0
13.622,0.7
13.624,0.6
13.626,0.1
13.628,0.2
13.63,-0.4
13.632,0.1
13.634,-0.5
13.636000000000001,-0.5
13.638,0.3
13.64,0.9
13.642,0.9
13.644,0.3
13.646,-0.4
13.648,0.0
13.65,-0.3
13.652000000000001,-0.1
13.654,-0.5
13.656,0.3
13.658,0.3
13.66,0.3
13.662,0.0
13.664,-0.3
13.666,0.6
13.668000000000001,-0.3
13.67,-0.5
13.672,-0.6
13.674,-0.4
13.676,-0.2
13.678,-0.2
13.68,0.4
13.682,0.5
13.684000000000001,0.1
13.686,0.0
13.688,0.2
13.69,-0.3
13.692,-0.7
13.694,-0.1
13.696,0.2
13.698,0.2
13.700000000000001,0.7
13.702,0.5
13.704,0.2
13.706,-0.3
13.708,0.7
13.71,0.1
13.712,-0.2
13.714,0.0
13.716000000000001,0.5
13.718,0.2
13.72,0.4
13.722,0.3
13.724,0.3
13.726,0.2
13.728,-0.3
13.73,-0.1
13.732000000000001,0.0
13.734,0.0
13.736,0.1
13.738,0.0
13.74,0.5
13.742,0.5
13.744,0.8
13.746,0.0
13.748000000000001,0.3
13.75,0.6
13.752,0.6
13.754,0.7
13.756,0.9
13.758000000000001,0.7
13.76,1.1
13.762,0.5
13.764000000000001,0.6
13.766,1.0
13.768,1.1
13.77,0.5
13.772,0.5
13.774000000000001,1.1
13.776,1.5
13.778,1.3
13.780000000000001,2.3
13.782,1.6
13.784,0.8
13.786,0.4
13.788,1.0
13.790000000000001,0.6
13.792,0.4
13.794,0.5
13.796000000000001,0.7
13.798,0.3
13.8,1.0
13.802,0.6
13.804,0.0
13.806000000000001,-0.2
13.808,0.6
13.81,-1.0
13.812000000000001,-0.8
13.814,-0.8
13.816,-0.7
13.818,-0.3
13.82,1.1
13.822000000000001,0.9
13.824,0.2
13.826,0.0
13.828,0.2
13.83,-0.9
13.832,-1.1
13.834,-0.9
13.836,-0.2
13.838000000000001,-0.9
13.84,0.3
13.842,0.2
13.844,-0.1
13.846,0.0
13.848,0.0
13.85,-0.5
13.852,-0.5
13.854000000000001,-0.6
13.856,-0.3
13.858,-0.4
13.86,0.3
13.862,0.3
13.864,-0.6
13.866,-0.6
13.868,-0.7
13.870000000000001,-1.1
13.872,-0.5
13.874,0.0
13.876,-0.6
13.878,-0.9
13.88,-0.4
13.882,-1.0
13.884,-1.3
13.886000000000001,-1.5
13.888,-1.5
13.89,-2.3
13.892,-2.4
13.894,-1.2
13.896,0.5
13.898,1.7
13.9,2.4
13.902000000000001,2.8
13.904,4.3
13.906,6.0
13.908,7.4
13.91,8.0
13.912,7.5
13.914,7.2
13.916,6.4
13.918000000000001,5.5
13.92,4.9
13.922,4.6
13.924,2.6
13.926,0.7
13.928,-1.9
13.93,-3.5
13.932,-3.4
13.934000000000001,-3.0
13.936,-2.4
13.938,-2.4
13.94,-2.4
13.942,-3.4
13.944,-3.4
13.946,-3.1
13.948,-2.6
13.950000000000001,-2.6
13.952,-2.6
13.954,-1.6
13.956,-1.1
13.958,0.0
13.96,0.0
13.962,-0.5
13.964,-0.7
13.966000000000001,-0.7
13.968,-0.6
13.97,-0.6
13.972,-0.5
13.974,0.2
13.976,0.2
13.978,0.1
13.98,0.4
13.982000000000001,0.0
13.984,-0.1
13.986,0.0
13.988,-0.2
13.99,-0.2
13.992,-0.1
13.994,0.4
13.996,-0.1
13.998000000000001,0.6
14.0,0.6
14.002,0.4
14.004,0.4
14.006,0.2
14.008000000000001,-0.6
14.01,-0.4
14.012,-0.4
14.014000000000001,0.6
14.016,0.6
14.018,1.2
14.02,1.0
14.022,0.9
14.024000000000001,0.2
14.026,0.6
14.028,-0.2
14.030000000000001,-0.2
14.032,0.0
14.034,0.5
14.036,0.3
14.038,1.3
14.040000000000001,0.9
14.042,0.9
14.044,0.8
14.046000000000001,0.5
14.048,0.0
14.05,0.4
14.052,0.7
14.054,1.1
14.056000000000001,0.9
14.058,1.5
14.06,1.4
14.062000000000001,1.4
14.064,1.2
14.066,1.6
14.068,1.1
14.07,0.6
14.072000000000001,0.8
14.074,1.2
14.076,1.0
14.078000000000001,2.0
14.08,2.0
14.082,2.3
14.084,1.8
14.086,1.7
14.088000000000001,1.3
14.09,1.3
14.092,1.8
14.094,2.0
14.096,1.9
14.098,2.4
14.1,2.7
14.102,2.3
14.104000000000001,2.0
14.106,2.5
14.108,2.7
14.11,2.5
14.112,2.2
14.114,2.7
14.116,2.9
14.118,3.8
14.120000000000001,3.6
14.122,4.0
14.124,3.9
14.126,4.0
14.128,3.6
14.13,3.4
14.132,3.9
14.134,4.9
14.136000000000001,4.7
14.138,5.3
14.14,4.8
14.142,4.5
14.144,4.3
14.146,4.6
14.148,4.5
14.15,4.8
14.152000000000001,4.8
14.154,5.1
14.156,5.1
14.158,5.1
14.16,5.6
14.162,5.0
14.164,4.9
14.166,5.2
14.168000000000001,4.7
14.17,4.6
14.172,4.8
14.174,4.9
14.176,4.6
14.178,4.7
14.18,4.2
14.182,3.5
14.184000000000001,3.6
14.186,3.2
14.188,2.7
14.19,2.8
14.192,2.7
14.194,2.6
14.196,2.6
14.198,2.9
14.200000000000001,2.3
14.202,1.4
14.204,0.8
14.206,1.3
14.208,1.4
14.21,1.4
14.212,1.3
14.214,1.3
14.216000000000001,1.1
14.218,0.6
14.22,0.6
14.222,0.3
14.224,0.6
14.226,0.4
14.228,0.2
14.23,0.1
14.232000000000001,0.4
14.234,0.6
14.236,0.6
14.238,0.5
14.24,0.0
14.242,-0.3
14.244,-0.3
14.246,-0.4
14.248000000000001,-0.2
14.25,-0.1
14.252,0.4
14.254,0.1
14.256,0.6
14.258000000000001,0.6
14.26,0.7
14.262,0.1
14.264000000000001,0.0
14.266,-0.4
14.268,0.0
14.27,-0.5
14.272,-0.6
14.274000000000001,-0.6
14.276,0.1
14.278,0.3
14.280000000000001,0.3
14.282,-0.2
14.284,-0.4
14.286,-0.7
14.288,-0.6
14.290000000000001,-0.5
14.292,-0.1
14.294,-0.6
14.296000000000001,-0.3
14.298,-0.1
14.3,-0.2
14.302,-0.3
14.304,0.2
14.306000000000001,-0.3
14.308,-0.2
14.31,0.0
14.312000000000001,0.2
14.314,-0.4
14.316,0.6
14.318,-0.4
14.32,-0.9
14.322000000000001,-0.4
14.324,0.1
14.326,0.0
14.328000000000001,-0.2
14.33,0.0
14.332,0.2
14.334,-0.6
14.336,0.2
14.338000000000001,0.2
14.34,0.2
14.342,0.4
14.344,0.5
14.346,-0.2
14.348,0.3
14.35,0.3
14.352,0.8
14.354000000000001,0.1
14.356,0.4
14.358,0.3
14.36,0.3
14.362,0.0
14.364,0.1
14.366,-0.3
14.368,-0.4
14.370000000000001,0.3
14.372,0.3
14.374,-0.1
14.376,0.5
14.378,0.5
14.38,0.5
14.382,0.6
14.384,0.7
14.386000000000001,-0.2
14.388,-0.5
14.39,0.4
14.392,1.0
14.394,0.4
14.396,0.7
14.398,0.4
14.4,-0.2
14.402000000000001,-0.1
14.404,0.4
14.406,0.0
14.408,0.6
14.41,0.1
14.412,0.9
14.414,0.9
14.416,0.9
14.418000000000001,0.7
14.42,0.4
14.422,0.5
14.424,0.7
14.426,-0.7
14.428,-0.5
14.43,0.4
14.432,0.5
14.434000000000001,0.4
14.436,0.5
14.438,0.9
14.44,0.1
14.442,0.7
14.444,0.2
14.446,-0.1
14.448,0.3
14.450000000000001,0.7
14.452,0.9
14.454,1.2
14.456,0.4
14.458,0.1
14.46,0.0
14.462,0.2
14.464,0.5
14.466000000000001,-0.1
14.468,-0.5
14.47,0.2
14.472,0.6
14.474,0.7
14.476,0.3
14.478,0.3
14.48,0.2
14.482000000000001,0.2
14.484,0.1
14.486,-0.1
14.488,0.3
14.49,0.6
14.492,0.7
14.494,0.7
14.496,0.7
14.498000000000001,0.3
14.5,0.0
14.502,0.4
14.504,0.1
14.506,-0.4
14.508000000000001,0.1
14.51,-0.1
14.512,0.3
14.514000000000001,0.2
14.516,1.1
14.518,0.7
14.52,0.5
14.522,0.5
14.524000000000001,-0.2
14.526,-0.2
14.528,0.1
14.530000000000001,0.1
14.532,0.6
14.534,0.9
14.536,0.9
14.538,1.1
14.540000000000001,0.8
14.542,0.4
14.544,0.6
14.546000000000001,0.5
14.548,0.5
14.55,0.5
14.552,0.5
14.554,1.1
14.556000000000001,0.9
14.558,0.8
14.56,0.5
14.562000000000001,1.0
14.564,1.1
14.566,0.8
14.568,0.2
14.57,0.8
14.572000000000001,0.2
14.574,0.1
14.576,0.7
14.578000000000001,0.4
14.58,0.2
14.582,0.4
14.584,0.0
14.586,-0.4
14.588000000000001,-0.1
14.59,0.0
14.592,-0.2
14.594,0.5
14.596,-0.1
14.598,-0.1
14.6,-0.4
14.602,-0.4
14.604000000000001,-1.0
14.606,-0.7
14.608,-0.6
14.61,-0.2
14.612,-0.2
14.614,0.3
14.616,0.3
14.618,0.1
14.620000000000001,-0.6
14.622,0.5
14.624,-0.8
14.626,-1.1
14.628,-1.0
14.63,-0.8
14.632,-1.0
14.634,0.3
14.636000000000001,0.2
14.638,0.2
14.64,-0.4
14.642,-0.4
14.644,-1.1
14.646,-1.0
14.648,-1.0
14.65,-0.7
14.652000000000001,-0.1
14.654,0.3
14.656,-0.2
14.658,-1.1
14.66,-1.4
14.662,-1.4
14.664,-2.0
14.666,-2.0
14.668000000000001,-2.0
14.67,-1.4
14.672,-0.8
14.674,0.8
14.676,2.0
14.678,3.3
14.68,4.6
14.682,6.3
14.684000000000001,7.0
14.686,7.8
14.688,9.0
14.69,8.8
14.692,7.7
14.694,6.3
14.696,6.0
14.698,6.0
14.700000000000001,4.3
14.702,2.7
14.704,0.2
14.706,-2.5
14.708,-2.9
14.71,-3.2
14.712,-3.2
14.714,-2.7
14.716000000000001,-2.5
14.718,-2.7
14.72,-3.1
14.722,-2.9
14.724,-2.7
14.726,-2.3
14.728,-1.2
14.73,-0.7
14.732000000000001,-0.3
14.734,-0.2
14.736,0.1
14.738,-0.4
14.74,-0.5
14.742,-0.6
14.744,-1.1
14.746,-0.7
14.748000000000001,-0.5
14.75,0.0
14.752,0.1
14.754,0.2
14.756,0.3
14.758000000000001,-0.4
14.76,-0.4
14.762,-0.3
14.764000000000001,-0.6
14.766,0.1
14.768,0.4
14.77,0.4
14.772,0.4
14.774000000000001,-0.1
14.776,0.3
14.778,0.3
14.780000000000001,0.1
14.782,-0.1
14.784,0.1
14.786,-0.1
14.788,0.6
14.790000000000001,1.0
14.792,1.1
14.794,0.4
14.796000000000001,0.4
14.798,0.1
14.8,-0.2
14.802,-0.2
14.804,0.0
14.806000000000001,0.0
14.808,0.5
14.81,0.8
14.812000000000001,1.8
14.814,1.1
14.816,0.1
14.818,0.6
14.82,0.4
14.822000000000001,0.3
14.824,0.3
14.826,0.3
14.828000000000001,0.7
14.83,0.7
14.832,1.1
14.834,1.1
14.836,0.8
14.838000000000001,1.0
14.84,1.2
14.842,0.9
14.844000000000001,0.9
14.846,0.9
14.848,1.2
14.85,0.8
14.852,2.0
14.854000000000001,1.8
14.856,0.9
14.858,1.1
14.86,1.1
14.862,0.9
14.864,1.2
14.866,1.7
14.868,1.9
14.870000000000001,1.6
14.872,2.0
14.874,2.0
14.876,1.6
14.878,1.5
14.88,2.4
14.882,1.7
14.884,2.4
14.886000000000001,2.4
14.888,2.5
14.89,2.0
14.892,3.1
14.894,3.2
14.896,3.5
14.898,3.4
14.9,3.3
14.902000000000001,2.9
14.904,3.2
14.906,3.3
14.908,3.8
14.91,3.6
14.912,4.0
14.914,4.0
14.916,4.1
14.918000000000001,3.8
14.92,4.7
14.922,4.5
14.924,4.5
14.926,4.5
14.928,4.9
14.93,5.3
14.932,5.8
14.934000000000001,5.5
14.936,4.7
14.938,3.9
14.94,4.5
14.942,4.4
14.944,4.4
14.946,4.5
14.948,4.7
14.950000000000001,4.1
14.952,4.6
14.954,3.9
14.956,3.9
14.958,2.4
14.96,2.6
14.962,2.3
14.964,2.4
14.966000000000001,3.5
14.968,3.7
14.97,2.9
14.972,3.0
14.974,2.2
14.976,1.6
14.978,1.8
14.98,1.9
14.982000000000001,0.8
14.984,0.7
14.986,0.9
14.988,1.1
14.99,1.0
14.992,1.0
14.994,0.6
14.996,0.6
14.998000000000001,0.0
15.0,0.1
15.002,-0.1
15.004,0.3
15.006,0.6
15.008000000000001,0.5
15.01,0.2
15.012,0.8
15.014000000000001,0.5
15.016,0.1
15.018,-0.6
15.02,-0.6
15.022,-0.5
15.024000000000001,-0.8
15.026,-0.2
15.028,0.2
15.030000000000001,0.0
15.032,0.3
15.034,0.2
15.036,0.3
15.038,-0.3
15.040000000000001,-0.8
15.042,-1.0
15.044,-1.2
15.046000000000001,-0.5
15.048,-0.1
15.05,0.2
15.052,0.4
15.054,0.5
15.056000000000001,0.3
15.058,-0.3
15.06,-0.4
15.062000000000001,-0.5
15.064,-0.2
15.066,-0.5
15.068,-0.4
15.07,0.0
15.072000000000001,-0.2
15.074,-0.4
15.076,-0.3
15.078000000000001,-0.6
15.08,0.0
15.082,-0.2
15.084,-0.2
15.086,0.3
15.088000000000001,-0.1
15.09,-0.3
15.092,-0.3
15.094000000000001,-0.4
15.096,-0.4
15.098,-0.3
15.1,-0.9
15.102,-0.9
15.104000000000001,-0.9
15.106,-0.2
15.108,-0.1
15.11,0.2
15.112,-0.1
15.114,-0.3
15.116,-0.4
15.118,-0.3
15.120000000000001,-0.4
15.122,-0.3
15.124,0.1
15.126,0.5
15.128,-0.2
15.13,0.0
15.132,0.1
15.134,0.1
15.136000000000001,-0.2
15.138,-0.1
15.14,-0.2
15.142,-0.3
15.144,-0.4
15.146,0.5
15.148,0.3
15.15,0.6
15.152000000000001,0.9
15.154,0.9
15.156,0.4
15.158,0.6
15.16,0.1
15.162,-0.4
15.164,-0.6
15.166,0.4
15.168000000000001,0.3
15.17,0.5
15.172,-0.1
15.174,0.1
15.176,-0.3
15.178,-0.3
15.18,-0.6
15.182,-0.3
15.184000000000001,0.0
15.186,-0.1
15.188,-0.1
15.19,0.1
15.192,-0.5
15.194,-0.7
15.196,-0.7
15.198,0.0
15.200000000000001,-0.3
15.202,-0.1
